series_key,document_target,source_mapping_status,proxy_for,source_id,instrument,delivery_point,timestamp,data_type,value,unit,price_low,price_high,price_method,price_unit_raw,slug_id,slug_name,report_title,published_date,commodity_raw,class_raw,grade,protein,delivery_point_raw,market_location_name,market_location_city,market_location_state,trade_loc,location_state,location_city,quote_type,sale_type,basis_unit,basis_min,basis_max,freight,delivery_raw,proxy_keyword_hits,proxy_reason,tos_status,gatekeeper_cleared,gatekeeper_id,raw_source_url
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.205,USD_PER_BUSHEL,6.205,6.205,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/20/2026 13:29:39,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - South Carolina,Columbia,SC,,SC,Anderson,Basis,Bid,¢/Bu,-40,-40,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,5.06,USD_PER_BUSHEL,5.06,5.06,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/20/2026 13:29:39,Wheat,Soft Red Winter,US #2,Ordinary,Mills and Processors,Grain - South Carolina,Columbia,SC,,SC,Cassatt,Price,Bid,,,,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.455,USD_PER_BUSHEL,6.405,6.505,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - On River,,,Basis,Bid,¢/Bu,-20,-10,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.405,USD_PER_BUSHEL,6.355,6.455,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - Off River,,,Basis,Bid,¢/Bu,-25,-15,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.38,USD_PER_BUSHEL,6.305,6.455,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - Off River,,,Basis,Bid,¢/Bu,-30,-15,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.285,USD_PER_BUSHEL,6.285,6.285,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Barge Loading Elevators,Grain - Ohio,Columbus,OH,Ohio River,,,Basis,Bid,¢/Bu,-32,-32,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,6.105,USD_PER_BUSHEL,6.105,6.105,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - Ohio,Columbus,OH,East,,,Basis,Bid,¢/Bu,-50,-50,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/20/2026,ELEVATOR_BID,5.8925,USD_PER_BUSHEL,5.855,5.905,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/20/2026 14:05:06,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - Ohio,Columbus,OH,East,,,Basis,Bid,¢/Bu,-75,-70,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,7.975,USD_PER_BUSHEL,7.975,7.975,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/21/2026 12:54:24,Wheat,Soft Red Winter,US #2,Ordinary,Mills and Processors,Grain - South Carolina,Columbia,SC,Central,SC,Columbia,Basis,Bid,¢/Bu,150,150,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,6.075,USD_PER_BUSHEL,6.075,6.075,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/21/2026 12:54:24,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - South Carolina,Columbia,SC,,SC,Anderson,Basis,Bid,¢/Bu,-40,-40,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,5.02,USD_PER_BUSHEL,5.02,5.02,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/21/2026 12:54:24,Wheat,Soft Red Winter,US #2,Ordinary,Mills and Processors,Grain - South Carolina,Columbia,SC,,SC,Cassatt,Price,Bid,,,,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,6.325,USD_PER_BUSHEL,6.275,6.375,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - On River,,,Basis,Bid,¢/Bu,-20,-10,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,6.275,USD_PER_BUSHEL,6.225,6.325,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - Off River,,,Basis,Bid,¢/Bu,-25,-15,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,6.25,USD_PER_BUSHEL,6.175,6.325,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Terminal Elevators,Grain - Ohio,Columbus,OH,Toledo - Off River,,,Basis,Bid,¢/Bu,-30,-15,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,6.155,USD_PER_BUSHEL,6.155,6.155,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Barge Loading Elevators,Grain - Ohio,Columbus,OH,Ohio River,,,Basis,Bid,¢/Bu,-32,-32,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,5.975,USD_PER_BUSHEL,5.975,5.975,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - Ohio,Columbus,OH,East,,,Basis,Bid,¢/Bu,-50,-50,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/21/2026,ELEVATOR_BID,5.7625,USD_PER_BUSHEL,5.725,5.775,avg_price,$ Per Bushel,2851,AMS_2851,Ohio Daily Grain Bids,05/21/2026 13:12:51,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - Ohio,Columbus,OH,East,,,Basis,Bid,¢/Bu,-75,-70,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2851/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/22/2026,ELEVATOR_BID,7.9625,USD_PER_BUSHEL,7.9625,7.9625,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/22/2026 12:49:23,Wheat,Soft Red Winter,US #2,Ordinary,Mills and Processors,Grain - South Carolina,Columbia,SC,Central,SC,Columbia,Basis,Bid,¢/Bu,150,150,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/22/2026,ELEVATOR_BID,6.0625,USD_PER_BUSHEL,6.0625,6.0625,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/22/2026 12:49:23,Wheat,Soft Red Winter,US #2,Ordinary,Country Elevators,Grain - South Carolina,Columbia,SC,,SC,Anderson,Basis,Bid,¢/Bu,-40,-40,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
SRW_WHEAT,SRW_WHEAT,STRICT,,USDA_AMS_SRW_WHEAT_BID,SRW_WHEAT,US_SRW_GRAIN_BIDS,05/22/2026,ELEVATOR_BID,5.03,USD_PER_BUSHEL,5.03,5.03,avg_price,$ Per Bushel,2787,AMS_2787,South Carolina Daily Grain Bids,05/22/2026 12:49:23,Wheat,Soft Red Winter,US #2,Ordinary,Mills and Processors,Grain - South Carolina,Columbia,SC,,SC,Cassatt,Price,Bid,,,,Delivered,,,,GO,True,LOCAL_PROTO,https://marsapi.ams.usda.gov/services/v1.2/reports/2787/Report%20Detail
